35.4,23.17,40.28,24.33
35.4,23.13,40.23,24.29
35.4,23.08,40.15,24.27
35.4,23.04,40.19,24.24
35.4,22.99,40.09,24.22
35.4,22.95,40.08,24.18
35.4,22.91,40.14,24.13
35.4,22.86,40.22,24.11
35.4,22.82,40.31,24.06
35.4,22.78,40.27,24.03
35.4,22.74,40.35,23.99
35.4,22.71,40.66,23.94
35.4,22.68,40.59,23.89
35.4,22.64,40.62,23.85
35.4,22.6,40.83,23.83
35.03,22.55,40.9,23.81
35.03,22.5,40.96,23.79
35.03,22.45,40.97,23.76
35.03,22.41,41.12,23.72
35.03,22.37,41.17,23.68
35.03,22.34,41.25,23.63
35.03,22.29,41.09,23.61
35.03,22.24,41.18,23.55
33.28,22.2,41.28,23.49
31.2,22.19,41.26,23.41
29.6,22.16,41.01,23.36
28.46,22.11,40.82,23.34
28.46,22.05,41.01,23.32
32.05,21.98,41.14,23.31
33.95,21.92,40.42,23.28
33.95,21.88,40.98,23.2
33.95,21.83,41.17,23.14
33.95,21.79,41.22,23.09
33.95,21.75,41.37,23.05
32.17,21.72,41.39,23.01
30.42,21.69,41.4,22.96
29.33,21.65,41.39,22.93
29.33,21.59,41.38,22.92
28.31,21.53,41.38,22.9
28.31,21.47,41.4,22.91
31.23,21.42,41.31,22.88
31.23,21.38,41.38,22.84
31.23,21.35,41.44,22.77
31.23,21.32,41.45,22.72
31.23,21.31,41.45,22.65
31.23,21.29,41.5,22.6
31.23,21.26,41.53,22.57
31.23,21.24,41.55,22.52
31.23,21.21,41.62,22.5
31.23,21.18,41.63,22.48
31.23,21.16,41.67,22.44
31.23,21.13,41.68,22.41
31.23,21.11,41.72,22.37
31.23,21.08,41.71,22.34
31.23,21.05,41.71,22.31
31.23,21.03,41.71,22.27
32.22,21,41.73,22.25
32.22,20.98,41.8,22.21
32.22,20.95,41.86,22.18
32.22,20.92,41.9,22.15
32.22,20.89,42,22.12
33.71,20.87,42,22.08
33.71,20.87,42.08,22.02
32.6,20.88,42.15,21.97
34.56,20.89,42.21,21.92
34.56,20.89,42.11,21.88
34.56,20.88,42.35,21.86
33.52,20.88,42.39,21.82
33.52,20.87,42.41,21.8
33.52,20.86,42.47,21.79
33.52,20.85,42.51,21.78
33.52,20.84,42.61,21.76
33.52,20.84,42.69,21.73
33.52,20.83,42.88,21.72
33.52,20.81,42.93,21.71
33.52,20.8,42.93,21.68
33.52,20.79,43.07,21.66
33.52,20.77,43.12,21.64
33.52,20.76,43.25,21.61
33.52,20.75,43.33,21.6
34.42,20.74,43.45,21.57
34.42,20.72,43.55,21.55
34.42,20.7,43.63,21.54
34.42,20.67,43.76,21.53
34.42,20.65,43.86,21.52
34.42,20.63,43.92,21.5
33.36,20.6,44.04,21.49
33.36,20.59,44.1,21.47
33.36,20.57,44.16,21.45
33.36,20.55,44.16,21.42
33.36,20.54,44.22,21.39
33.36,20.52,44.27,21.37
33.36,20.51,44.36,21.34
33.36,20.49,44.43,21.3
33.36,20.47,44.52,21.29
33.36,20.45,44.62,21.27
33.36,20.43,44.74,21.26
33.36,20.41,44.88,21.25
33.36,20.38,44.99,21.25
33.36,20.36,45.04,21.23
33.36,20.34,45.12,21.21
33.53,20.31,45.18,21.2
33.53,20.28,45.28,21.18
33.53,20.27,45.28,21.15
33.53,20.24,45.31,21.14
33.53,20.22,45.45,21.11
33.53,20.2,45.53,21.1
33.53,20.19,45.69,21.07
33.53,20.18,45.7,21.04
33.53,20.17,45.8,21.02
33.53,20.15,45.95,20.99
33.53,20.14,46.15,20.98
33.53,20.13,46.22,20.95
33.53,20.11,46.36,20.93
33.53,20.09,46.43,20.92
33.53,20.07,46.44,20.9
33.42,20.05,46.5,20.88
33.42,20.04,46.59,20.85
33.42,20.04,46.63,20.8
33.42,20.03,46.76,20.78
33.42,20.01,46.85,20.79
33.42,19.99,46.99,20.77
33.42,19.98,47.1,20.76
33.42,19.97,47.15,20.74
33.42,19.95,47.17,20.73
33.42,19.93,47.31,20.71
33.42,19.93,47.43,20.69
32.46,19.93,47.56,20.64
32.46,19.92,47.73,20.62
32.46,19.9,47.8,20.61
33.9,19.89,47.78,20.58
34.99,19.89,47.8,20.53
33.42,19.88,47.95,20.52
33.42,19.88,48.01,20.51
33.42,19.87,48.16,20.51
33.42,19.86,48.16,20.49
32.37,19.83,48.25,20.48
33.21,19.78,48.39,20.47
33.21,19.73,48.41,20.44
33.21,19.68,48.45,20.43
31.6,19.63,48.47,20.4
31.6,19.58,48.48,20.37
31.6,19.53,48.48,20.34
31.6,19.49,48.51,20.3
31.6,19.45,48.57,20.26
31.6,19.41,48.59,20.23
31.6,19.38,48.45,20.2
31.6,19.35,48.59,20.16
31.6,19.32,48.7,20.13
31.6,19.3,48.75,20.09
31.6,19.27,48.82,20.07
32.64,19.25,48.86,20.03
32.64,19.22,48.8,20.01
31.57,19.21,48.85,19.97
31.57,19.18,48.88,19.95
31.57,19.16,48.88,19.91
31.57,19.13,48.89,19.89
31.57,19.11,48.94,19.85
31.57,19.08,48.94,19.83
31.57,19.07,48.94,19.79
31.57,19.04,48.94,19.79
31.57,19.02,49,19.77
31.57,19,49.04,19.74
31.57,18.97,49.13,19.75
31.57,18.95,49.18,19.71
