31,21.9,32.56,22.54
31.09,21.91,32.54,22.56
31.18,21.91,33.22,22.58
31.27,21.91,33.16,22.6
31.36,21.92,33.06,22.62
31.45,21.92,33.46,22.65
31.55,21.93,33.06,22.64
31.64,21.95,33.26,22.64
31.73,21.97,33.19,22.65
31.82,21.98,33.5,22.69
31.91,22,33.82,22.69
32,22.02,33.74,22.71
32.08,22.05,33.94,22.72
32.17,22.08,34.02,22.72
32.25,22.11,33.77,22.75
32.32,22.14,34.23,22.78
32.4,22.17,34.43,22.79
32.46,22.19,34.36,22.84
32.53,22.2,34.18,22.87
32.59,22.22,34.25,22.91
32.64,22.24,34.34,22.92
32.69,22.25,34.41,22.96
32.73,22.26,34.56,22.98
32.77,22.27,34.6,23
32.79,22.28,34.6,23.03
32.82,22.28,34.58,23.06
32.83,22.29,34.74,23.07
32.83,22.32,34.55,23.06
32.83,22.36,34.62,23.07
32.82,22.4,34.58,23.09
32.8,22.44,34.77,23.09
32.77,22.47,35.16,23.12
32.74,22.49,35.36,23.14
32.71,22.48,35.4,23.19
32.67,22.47,35.57,23.23
32.63,22.47,35.54,23.24
32.59,22.47,35.69,23.25
32.55,22.48,35.69,23.25
32.5,22.48,35.53,23.27
32.45,22.49,35.43,23.27
32.4,22.5,35.35,23.27
32.35,22.52,35.34,23.26
32.3,22.53,35.36,23.27
32.25,22.53,35.38,23.29
32.19,22.55,35.47,23.29
32.14,22.57,35.82,23.3
32.09,22.59,35.86,23.3
32.03,22.61,35.91,23.3
31.98,22.63,35.94,23.32
31.92,22.65,35.89,23.33
31.87,22.68,35.95,23.34
31.81,22.7,36.59,23.37
31.76,22.72,36.69,23.4
31.71,22.73,36.29,23.44
31.66,22.75,36.18,23.46
31.61,22.77,36.26,23.5
31.56,22.8,36.3,23.5
31.52,22.83,36.2,23.52
31.48,22.86,36.29,23.52
31.44,22.89,36.37,23.55
31.4,22.91,36.37,23.57
31.36,22.94,36.36,23.6
31.32,22.97,36.36,23.63
31.28,23,36.47,23.65
31.24,23.03,36.52,23.69
31.2,23.05,36.62,23.73
31.16,23.08,36.5,23.75
31.12,23.1,36.41,23.79
31.07,23.13,36.54,23.8
31.03,23.16,36.56,23.83
30.99,23.18,36.8,23.87
30.94,23.21,36.76,23.9
30.9,23.24,36.58,23.92
30.86,23.26,36.69,23.96
30.82,23.29,36.68,23.99
30.78,23.32,36.56,24.01
30.74,23.35,36.54,24.05
30.71,23.39,36.05,24.07
30.68,23.42,36.03,24.08
30.64,23.44,36.27,24.11
30.61,23.47,36.41,24.1
30.59,23.52,36.52,24.09
30.56,23.55,36.68,24.12
30.54,23.57,36.57,24.18
30.53,23.6,36.45,24.23
30.51,23.63,36.39,24.27
30.5,23.67,36.42,24.3
30.49,23.7,36.47,24.35
30.49,23.73,36.36,24.41
30.49,23.77,36.24,24.46
30.5,23.82,36.47,24.5
30.51,23.85,36.4,24.55
30.52,23.9,36.35,24.59
30.54,23.93,36.45,24.67
30.56,23.97,36.4,24.72
30.58,24.01,36.36,24.77
30.61,24.04,36.46,24.84
30.63,24.08,36.46,24.87
30.66,24.11,36.29,24.93
30.7,24.15,36.26,24.96
30.73,24.18,36.32,25.02
30.76,24.22,36.54,25.06
30.8,24.24,36.58,25.11
30.84,24.27,36.62,25.15
30.88,24.31,36.32,25.18
30.92,24.35,36.34,25.22
30.96,24.38,36.37,25.25
31,24.42,36.45,25.27
31.04,24.45,36.48,25.31
31.08,24.49,36.39,25.34
31.12,24.52,36.47,25.37
31.16,24.56,36.56,25.4
31.2,24.59,37.01,25.45
31.24,24.63,36.8,25.47
31.28,24.65,36.72,25.52
31.32,24.68,36.61,25.56
31.36,24.72,36.54,25.59
31.4,24.76,36.58,25.61
31.43,24.81,36.69,25.62
31.47,24.84,36.91,25.67
31.5,24.88,37.01,25.7
31.53,24.91,36.88,25.75
31.56,24.93,36.68,25.8
31.6,24.96,36.53,25.83
31.63,24.98,36.78,25.87
31.66,25.01,36.95,25.9
31.69,25.03,36.94,25.94
31.73,25.06,36.78,25.96
31.76,25.08,36.78,26
31.79,25.11,36.78,26.03
31.83,25.14,36.71,26.06
31.86,25.16,36.59,26.11
31.89,25.2,36.63,26.12
31.93,25.22,36.63,26.17
31.96,25.25,36.61,26.2
31.99,25.27,36.68,26.23
32.02,25.29,36.64,26.26
32.05,25.31,36.59,26.27
32.08,25.33,36.53,26.3
32.11,25.35,36.5,26.32
32.14,25.37,36.5,26.32
32.17,25.38,36.56,26.36
32.2,25.39,36.51,26.38
32.23,25.41,36.73,26.37
32.26,25.43,36.96,26.38
32.28,25.44,37.01,26.41
32.31,25.45,37.02,26.42
32.33,25.45,37.1,26.44
32.36,25.46,37.02,26.46
32.38,25.47,37.08,26.48
32.4,25.48,37.07,26.49
32.42,25.49,37.09,26.52
32.44,25.51,37.1,26.53
32.46,25.53,37.04,26.54
32.48,25.56,36.98,26.55
32.5,25.58,37.04,26.57
32.52,25.59,37.01,26.59
32.54,25.6,37.14,26.63
32.56,25.62,37.32,26.64
32.58,25.63,37.33,26.67
32.6,25.64,37.17,26.7
32.62,25.65,37.27,26.74
32.64,25.67,37.41,26.74
32.66,25.67,37.37,26.77
32.67,25.69,37.04,26.75
32.69,25.7,36.9,26.75
32.7,25.68,37,26.75
32.72,25.67,37.21,26.71
32.73,25.68,37.48,26.65
32.74,25.68,37.49,26.63
32.76,25.68,37.46,26.6
32.77,25.69,37.48,26.58
32.78,25.7,37.44,26.57
32.78,25.72,37.32,26.57
32.79,25.73,37.33,26.58
32.8,25.75,37.28,26.58
32.8,25.78,37.54,26.57
32.8,25.8,37.36,26.58
32.8,25.83,37.26,26.57
32.8,25.86,37.3,26.57
32.8,25.89,37.39,26.57
32.8,25.93,37.31,26.55
32.79,25.96,37.3,26.56
32.79,25.98,37.35,26.57
32.78,26,37.46,26.57
32.77,26.02,37.39,26.57
32.76,26.05,37.57,26.53
32.75,26.05,37.67,26.52
32.74,26.03,37.7,26.53
32.73,26.01,38.33,26.53
32.72,25.97,38.41,26.55
32.71,25.94,38.4,26.54
32.69,25.91,38.3,26.52
32.68,25.87,38.19,26.51
32.67,25.83,38.2,26.48
32.65,25.79,38.02,26.46
32.64,25.75,37.95,26.43
32.62,25.7,37.94,26.4
32.6,25.66,37.98,26.37
32.59,25.61,38.07,26.34
32.57,25.56,38.09,26.3
32.56,25.51,37.99,26.27
32.54,25.47,38.01,26.21
32.52,25.42,37.95,26.17
32.5,25.37,37.9,26.12
32.49,25.31,37.75,26.08
32.47,25.26,37.78,26.03
32.45,25.2,37.79,26
32.43,25.15,37.95,25.95
32.42,25.1,37.95,25.89
32.4,25.04,38,25.85
32.38,24.99,38.14,25.8
32.36,24.93,38.08,25.76
32.35,24.88,38.28,25.71
32.33,24.82,38.44,25.68
32.31,24.76,38.51,25.65
32.29,24.7,38.54,25.62
32.27,24.64,38.79,25.59
32.25,24.59,38.87,25.54
32.23,24.53,39.03,25.5
32.21,24.47,39.03,25.47
32.19,24.42,39.16,25.43
32.17,24.36,39.34,25.38
32.15,24.31,39.5,25.33
32.13,24.26,39.51,25.28
32.1,24.21,39.58,25.23
32.08,24.16,39.69,25.17
32.06,24.11,39.76,25.12
32.04,24.06,40.25,25.07
32.02,24.01,40.35,25.03
32,23.98,40.44,24.96
31.98,23.94,40.54,24.91
31.96,23.9,40.97,24.87
31.94,23.86,41.23,24.83
31.92,23.83,41.31,24.77
31.9,23.8,41.84,24.72
31.88,23.76,42.29,24.7
31.86,23.73,42.17,24.66
31.84,23.69,42.59,24.62
31.82,23.65,42.79,24.59
31.8,23.61,42.8,24.56
31.78,23.57,42.88,24.52
31.76,23.52,43.01,24.49
31.75,23.47,43.12,24.45
31.73,23.41,43.27,24.42
31.71,23.36,43.45,24.37
31.69,23.31,43.48,24.32
31.68,23.25,43.69,24.28
31.66,23.19,44.12,24.23
31.64,23.13,44.18,24.19
31.63,23.08,44.11,24.13
31.61,23.03,44.39,24.08
31.59,22.98,44.5,24.02
31.58,22.93,44.58,23.97
31.56,22.88,44.73,23.92
31.54,22.84,44.85,23.85
31.53,22.79,44.96,23.8
31.51,22.74,45.19,23.76
31.5,22.7,45.27,23.7
31.48,22.65,45.3,23.67
31.46,22.61,45.46,23.61
31.45,22.56,45.51,23.57
31.43,22.51,45.63,23.54
31.41,22.47,45.62,23.51
31.4,22.43,45.8,23.47
31.38,22.4,45.86,23.43
31.37,22.35,45.81,23.4
